iyear,gname,count,proportion
2014,Islamic State of Iraq and the Levant (ISIL),1031,0.14741206748641694
2014,Taliban,886,0.12668001143837576
2014,Al-Shabaab,680,0.09722619388046898
2014,Boko Haram,456,0.06519874177866743
2014,New People's Army (NPA),266,0.03803259937088933
