iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid,attack_date
2011,6,3,0,4,6,19,67,33.201944,69.515,3.0,1,0.0,1,0,3,1,71,4.0,3,0,6,3.0,1,0.0,2011-06-03
2011,6,3,1,4,6,15,68,34.988613,68.864571,1.0,0,0.0,1,0,6,2,72,4.0,3,0,9,1.0,0,1.0,2011-06-03
2011,6,6,1,4,6,45,69,36.409813,65.818749,1.0,1,0.0,1,0,2,12,73,151.0,3,0,5,1.0,0,1.0,2011-06-06
2011,6,6,0,147,11,0,20,10.6111,12.195,1.0,0,0.0,1,0,2,15,74,147.0,0,0,5,1.0,0,0.0,2011-06-06
2011,6,7,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,15,75,147.0,0,0,5,2.0,0,0.0,2011-06-07
2011,6,7,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,3,15,76,147.0,0,0,6,5.0,1,0.0,2011-06-07
2011,6,8,0,147,11,21,70,10.637109,10.08073,4.0,0,0.0,1,0,2,3,77,147.0,0,0,5,1.0,0,0.0,2011-06-08
2011,6,9,0,4,6,43,71,34.039444,70.93,1.0,0,0.0,1,0,2,2,78,4.0,3,0,5,9.0,-9,0.0,2011-06-09
2011,6,12,0,182,11,9,10,2.059819,45.326115,1.0,0,0.0,1,0,2,14,6,182.0,2,0,5,1.0,0,0.0,2011-06-12
2011,6,12,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,6,147.0,0,0,5,4.0,0,0.0,2011-06-12
2011,6,14,0,160,5,49,72,10.895222,123.018631,1.0,0,0.0,1,0,7,1,79,160.0,1,0,8,0.0,1,0.0,2011-06-14
2011,6,15,0,4,6,43,55,34.276094,70.360248,1.0,0,0.0,1,0,2,2,80,4.0,3,0,5,1.0,0,0.0,2011-06-15
2011,6,16,0,147,11,50,73,9.066667,7.483333,1.0,0,0.0,1,0,3,3,81,147.0,0,0,6,3.0,1,0.0,2011-06-16
2011,6,16,0,182,11,28,74,4.39339,46.08817,3.0,0,0.0,1,0,8,14,3,182.0,2,0,9,1.0,0,0.0,2011-06-16
2011,6,20,0,160,5,51,75,7.474329,125.842533,1.0,0,0.0,1,0,7,1,82,160.0,1,0,8,0.0,1,0.0,2011-06-20
2011,6,23,0,160,5,41,76,7.92767,126.075094,1.0,0,0.0,1,0,1,3,83,160.0,1,0,5,3.0,1,0.0,2011-06-23
2011,6,23,0,4,6,45,77,37.004408,66.163062,1.0,0,0.0,1,0,1,3,84,4.0,3,0,5,6.0,0,0.0,2011-06-23
2011,6,23,0,160,5,17,78,8.310013,125.999741,1.0,0,0.0,1,0,2,1,85,160.0,1,0,5,2.0,1,0.0,2011-06-23
2011,6,26,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,3,1,86,147.0,0,0,6,25.0,1,0.0,2011-06-26
2011,6,30,0,4,6,19,79,33.300747,69.884109,1.0,0,0.0,1,0,2,3,87,4.0,3,0,5,2.0,0,0.0,2011-06-30
2011,6,30,0,160,5,17,78,8.310013,125.999741,1.0,0,0.0,1,0,7,1,88,160.0,1,0,8,0.0,1,0.0,2011-06-30
2011,7,2,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,89,147.0,0,0,5,1.0,0,0.0,2011-07-02
2011,7,2,0,4,6,52,80,31.908611,67.646111,3.0,0,0.0,1,0,3,14,11,4.0,3,0,6,13.0,1,0.0,2011-07-02
2011,7,2,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,90,147.0,0,0,5,0.0,0,0.0,2011-07-02
2011,7,4,0,147,11,0,81,10.428611,12.221667,2.0,0,0.0,1,0,2,2,91,147.0,0,0,5,4.0,0,0.0,2011-07-04
2011,7,4,0,4,6,7,16,31.631083,65.742226,1.0,0,0.0,1,0,2,2,92,4.0,3,0,5,1.0,-9,0.0,2011-07-04
2011,7,5,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,2,93,147.0,0,0,5,1.0,0,0.0,2011-07-05
2011,7,5,0,160,5,53,82,7.36194,125.85528,1.0,0,0.0,1,0,7,1,94,160.0,1,0,8,0.0,1,0.0,2011-07-05
2011,7,5,0,160,5,41,83,7.509916,125.921486,1.0,0,0.0,1,0,7,1,95,160.0,1,0,8,0.0,1,0.0,2011-07-05
2011,7,6,0,160,5,49,84,9.661602,122.4577,1.0,0,0.0,1,0,7,1,96,160.0,1,0,8,0.0,1,0.0,2011-07-06
2011,7,9,0,4,6,47,85,33.969167,68.944722,1.0,0,0.0,1,0,8,17,97,4.0,3,0,9,0.0,-9,0.0,2011-07-09
2011,7,10,0,147,11,54,86,10.51555,7.434307,1.0,0,0.0,1,0,3,14,6,147.0,0,0,6,0.0,1,0.0,2011-07-10
2011,7,12,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,3,2,98,147.0,0,0,6,0.0,1,0.0,2011-07-12
2011,7,12,0,4,6,7,16,31.631083,65.742226,1.0,0,0.0,1,0,1,2,99,4.0,3,0,5,2.0,-9,0.0,2011-07-12
2011,7,14,0,182,11,9,10,2.052013,45.27065,1.0,1,0.0,1,0,7,14,100,182.0,2,0,8,0.0,1,0.0,2011-07-14
2011,7,15,0,182,11,38,87,3.926858,41.877171,1.0,1,0.0,1,0,6,12,101,182.0,2,0,5,0.0,1,1.0,2011-07-15
2011,7,17,0,4,6,36,88,34.516895,69.147011,1.0,0,0.0,1,1,1,2,102,4.0,3,0,6,6.0,1,0.0,2011-07-17
2011,7,18,0,4,6,7,89,30.094363,65.285708,3.0,0,0.0,1,0,1,3,103,4.0,3,0,6,4.0,1,0.0,2011-07-18
2011,7,22,0,4,6,3,90,31.825871,64.576431,1.0,0,0.0,1,0,6,3,104,4.0,3,0,9,1.0,-9,1.0,2011-07-22
2011,7,23,1,182,11,13,91,2.14383,45.118061,1.0,1,1.0,1,0,2,14,105,182.0,2,0,9,2.0,0,1.0,2011-07-23
2011,7,27,0,104,11,31,66,3.938715,41.844707,1.0,0,0.0,1,0,3,3,106,104.0,2,0,6,1.0,-9,0.0,2011-07-27
2011,7,28,0,4,6,55,92,32.666404,65.903629,1.0,0,1.0,1,1,3,2,107,4.0,3,0,6,6.0,1,0.0,2011-07-28
2011,7,29,0,4,6,37,93,33.143482,63.861633,3.0,0,0.0,1,0,6,14,108,4.0,3,0,9,4.0,-9,1.0,2011-07-29
2011,7,31,0,182,11,9,10,2.059819,45.326115,1.0,0,0.0,1,0,1,2,109,182.0,2,0,5,1.0,0,0.0,2011-07-31
2011,8,12,0,147,11,0,94,12.346257,14.184689,1.0,0,0.0,1,0,2,15,110,147.0,0,0,5,1.0,0,0.0,2011-08-12
2011,8,12,0,153,6,56,95,34.745,71.606667,2.0,1,0.0,1,0,3,20,111,153.0,3,0,6,5.0,1,0.0,2011-08-12
2011,8,15,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,0,1,3,3,112,147.0,0,0,6,1.0,0,0.0,2011-08-15
2011,8,15,0,4,6,33,57,33.193142,68.101852,1.0,0,0.0,1,0,3,2,113,4.0,3,0,6,5.0,-9,0.0,2011-08-15
2011,8,19,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,3,114,147.0,0,0,5,4.0,0,0.0,2011-08-19
2011,8,23,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,1,2,115,147.0,0,0,5,1.0,0,0.0,2011-08-23
2011,8,24,0,4,6,33,96,32.9833,67.9666,1.0,0,1.0,1,0,3,16,116,4.0,3,0,6,0.0,1,0.0,2011-08-24
2011,8,26,0,147,11,50,73,9.066667,7.483333,1.0,0,0.0,1,1,3,7,117,422.0,0,0,6,24.0,1,0.0,2011-08-26
2011,8,27,0,182,11,9,10,2.059819,45.326115,1.0,0,0.0,0,0,3,14,6,182.0,2,0,6,0.0,0,0.0,2011-08-27
2011,8,27,0,182,11,38,48,3.32728,42.218563,1.0,1,0.0,1,0,7,9,118,182.0,2,0,8,0.0,1,0.0,2011-08-27
2011,8,28,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,119,147.0,0,0,5,1.0,0,0.0,2011-08-28
2011,9,1,0,147,11,57,97,9.824411,12.625068,1.0,0,0.0,0,0,2,4,120,147.0,0,0,5,0.0,0,0.0,2011-09-01
2011,9,6,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,3,2,121,147.0,0,0,6,0.0,1,0.0,2011-09-06
2011,9,6,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,3,2,122,147.0,0,0,6,0.0,1,0.0,2011-09-06
2011,9,6,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,15,123,147.0,0,0,5,1.0,0,0.0,2011-09-06
2011,9,6,0,182,11,9,10,2.059819,45.326115,1.0,0,0.0,1,0,3,14,124,182.0,2,0,6,6.0,1,0.0,2011-09-06
2011,9,6,0,4,6,43,98,34.194167,69.98,3.0,0,0.0,1,0,1,2,125,334.0,3,0,6,4.0,1,0.0,2011-09-06
2011,9,7,0,182,11,9,10,2.059819,45.326115,1.0,0,0.0,1,0,3,10,126,209.0,2,0,6,0.0,1,0.0,2011-09-07
2011,9,9,0,4,6,58,99,36.474539,66.951146,1.0,0,0.0,1,0,7,16,127,4.0,3,0,8,0.0,1,0.0,2011-09-09
2011,9,10,0,4,6,20,100,36.820141,68.682091,1.0,0,0.0,1,0,3,14,6,4.0,3,0,6,5.0,1,0.0,2011-09-10
2011,9,11,0,147,11,59,101,9.933333,8.883333,1.0,0,0.0,1,0,3,14,128,147.0,0,0,6,0.0,1,0.0,2011-09-11
2011,9,12,0,182,11,18,102,5.308011,45.880356,1.0,0,0.0,0,0,1,4,129,182.0,2,0,6,2.0,1,0.0,2011-09-12
2011,9,12,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,6,147.0,0,0,5,4.0,0,0.0,2011-09-12
2011,9,17,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,130,147.0,0,0,5,1.0,0,0.0,2011-09-17
2011,9,17,0,4,6,37,103,32.241737,62.948654,1.0,0,0.0,1,0,2,14,131,4.0,3,0,5,3.0,0,0.0,2011-09-17
2011,9,18,0,4,6,60,104,33.534235,65.000854,2.0,0,0.0,1,0,2,12,132,422.0,3,0,5,1.0,0,0.0,2011-09-18
2011,9,18,0,4,6,20,105,36.681449,69.114905,3.0,0,0.0,1,0,1,2,133,4.0,3,0,5,1.0,0,0.0,2011-09-18
2011,9,21,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,134,147.0,0,0,5,1.0,0,0.0,2011-09-21
2011,9,21,0,4,6,33,106,33.42,68.294,1.0,0,0.0,1,0,3,2,135,4.0,3,0,6,10.0,1,0.0,2011-09-21
2011,9,25,0,4,6,36,88,34.516895,69.147011,1.0,0,0.0,1,0,2,7,136,217.0,3,0,5,2.0,-9,0.0,2011-09-25
2011,9,27,0,4,6,61,107,33.304379,62.154194,1.0,0,0.0,1,0,3,14,6,4.0,3,0,6,16.0,1,0.0,2011-09-27
