iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid
1971,12,21,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,1,70,233.0,0,0,6,1.0,1,0.0
1971,12,29,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,71,216.0,0,0,5,1.0,0,0.0
1972,1,5,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,72,216.0,0,0,5,1.0,0,0.0
1972,1,12,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,73,233.0,0,0,5,1.0,0,0.0
1972,1,13,0,603,8,0,14,54.684823,-5.965868,1.0,0,0.0,1,0,1,4,74,233.0,0,0,5,1.0,0,0.0
1972,1,18,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,75,233.0,0,0,5,1.0,0,0.0
1972,1,21,0,603,8,0,15,54.250039,-6.703625,1.0,0,0.0,1,0,3,4,76,216.0,0,0,6,1.0,1,0.0
1972,1,26,0,603,8,0,16,54.255696,-5.948804,1.0,0,0.0,1,0,3,3,11,233.0,0,0,6,1.0,1,0.0
1972,1,27,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,1,3,77,233.0,0,0,5,2.0,0,0.0
1972,1,28,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,78,233.0,0,0,5,1.0,0,0.0
1972,1,31,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,14,79,233.0,0,0,6,1.0,1,0.0
1972,2,1,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,4,80,216.0,0,0,6,7.0,1,0.0
1972,2,1,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,81,216.0,0,0,5,1.0,0,0.0
1972,2,2,0,96,8,1,17,53.361675,-6.245485,1.0,0,0.0,1,0,7,7,82,216.0,0,0,8,0.0,1,0.0
