iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid,attack_date
2008,5,9,0,186,6,7,41,9.706066,80.05958,1.0,0,0.0,1,0,2,1,-1,186.0,0,0,5,1.0,0,0.0,2008-05-09
2008,5,10,0,186,6,0,-1,7.093203,81.647015,1.0,1,0.0,1,0,3,2,-1,186.0,0,0,6,0.0,-9,0.0,2008-05-10
2008,5,11,0,45,3,12,-1,1.210589,-77.993327,3.0,0,0.0,1,0,3,21,-1,45.0,1,0,6,0.0,1,0.0,2008-05-11
2008,5,11,0,92,6,-1,-1,24.801749,92.944764,3.0,0,0.0,1,0,2,1,-1,186.0,0,0,5,8.0,0,0.0,2008-05-11
2008,5,10,0,186,6,0,2,8.577826,81.218719,1.0,0,0.0,1,1,3,4,-1,186.0,0,0,6,1.0,1,0.0,2008-05-10
2008,5,13,0,186,6,7,-1,9.804272,80.1654,1.0,0,0.0,1,0,1,2,-1,186.0,0,0,5,1.0,0,0.0,2008-05-13
2008,5,14,0,45,3,20,250,2.93303,-75.285828,1.0,0,1.0,1,0,3,1,-1,45.0,1,0,6,0.0,1,0.0,2008-05-14
2008,5,14,0,45,3,20,250,2.93303,-75.285828,1.0,0,1.0,1,0,3,1,-1,45.0,1,0,6,0.0,1,0.0,2008-05-14
2008,5,16,0,186,6,6,10,6.941837,79.861687,1.0,0,0.0,1,1,3,3,-1,186.0,0,0,6,11.0,1,0.0,2008-05-16
2008,5,19,0,186,6,7,60,8.757816,80.487907,1.0,0,0.0,1,0,2,14,-1,186.0,0,0,5,1.0,0,0.0,2008-05-19
2008,5,20,0,186,6,22,-1,7.323151,80.624843,1.0,0,0.0,1,0,3,19,-1,186.0,0,0,6,0.0,1,0.0,2008-05-20
2008,5,22,0,186,6,7,58,8.980118,79.912462,1.0,0,0.0,1,0,2,14,-1,186.0,0,0,5,0.0,0,0.0,2008-05-22
2008,5,23,0,186,6,7,70,9.380289,80.377,1.0,0,0.0,1,0,3,14,482,186.0,0,0,6,16.0,1,0.0,2008-05-23
2008,5,26,0,186,6,6,56,6.855948,79.862968,1.0,0,0.0,1,0,3,19,-1,186.0,0,0,6,9.0,1,0.0,2008-05-26
2008,5,27,0,45,3,38,-1,11.377761,-72.238892,1.0,0,0.0,1,0,3,21,-1,45.0,1,0,6,0.0,1,0.0,2008-05-27
2008,5,29,0,45,3,38,-1,10.95667,-72.78887,1.0,0,1.0,1,0,3,21,-1,45.0,1,0,6,0.0,1,0.0,2008-05-29
2008,5,29,0,45,3,38,-1,11.377761,-72.238892,1.0,0,1.0,1,0,3,21,-1,45.0,1,0,6,0.0,1,0.0,2008-05-29
2008,5,29,0,186,6,5,199,8.345185,80.388133,1.0,0,0.0,1,0,2,14,-1,186.0,0,0,5,3.0,0,0.0,2008-05-29
2008,5,29,0,186,6,7,51,9.666399,80.020477,1.0,1,0.0,1,0,3,14,-1,186.0,0,0,6,6.0,1,0.0,2008-05-29
2008,5,29,0,186,6,0,381,9.804272,80.1654,1.0,0,0.0,1,0,2,14,-1,186.0,0,0,5,1.0,0,0.0,2008-05-29
2008,5,31,0,186,6,6,10,6.874658,79.860483,1.0,0,0.0,1,0,3,19,482,186.0,0,0,6,2.0,-9,0.0,2008-05-31
2008,6,2,0,186,6,0,19,7.733107,81.68882,1.0,0,0.0,1,0,2,22,-1,186.0,0,0,5,2.0,0,0.0,2008-06-02
2008,6,5,0,45,3,36,363,3.7246,-75.4841,3.0,0,0.0,1,0,7,19,-1,45.0,1,0,8,0.0,1,0.0,2008-06-05
2008,6,6,0,186,6,6,-1,6.788071,79.891281,1.0,1,0.0,1,0,3,19,-1,186.0,0,0,6,22.0,-9,0.0,2008-06-06
2008,6,6,0,186,6,22,129,7.316423,80.652114,1.0,0,0.0,1,0,3,19,-1,186.0,0,0,6,2.0,-9,0.0,2008-06-06
2008,6,8,0,45,3,30,-1,2.148251,-77.079591,2.0,0,0.0,1,0,3,21,-1,45.0,1,0,6,0.0,1,0.0,2008-06-08
2008,6,8,0,45,3,15,170,3.88182,-77.07042,1.0,0,0.0,1,0,2,4,-1,45.0,1,0,5,1.0,-9,0.0,2008-06-08
2008,6,9,0,45,3,23,180,4.667128,-74.106056,1.0,0,0.0,1,0,3,1,-1,45.0,1,0,6,1.0,-9,0.0,2008-06-09
2008,6,10,0,45,3,36,-1,4.56933,-74.95296,1.0,0,0.0,1,0,3,21,-1,45.0,1,0,6,0.0,1,0.0,2008-06-10
2008,6,10,0,45,3,15,170,3.88182,-77.07042,1.0,0,0.0,1,0,3,14,-1,45.0,1,0,6,0.0,0,0.0,2008-06-10
2008,6,10,0,45,3,36,-1,3.194857,-75.645906,1.0,0,0.0,0,0,1,2,-1,45.0,1,0,6,0.0,0,0.0,2008-06-10
2008,6,11,0,45,3,1,354,5.26541,-76.55651,1.0,0,0.0,1,0,7,19,-1,45.0,1,0,8,0.0,1,0.0,2008-06-11
2008,6,11,0,45,3,33,-1,8.637278,-72.737852,1.0,0,0.0,1,0,7,14,-1,45.0,1,0,8,0.0,1,0.0,2008-06-11
2008,6,12,0,45,3,36,-1,3.91272,-75.47591,1.0,0,0.0,0,0,3,4,-1,45.0,1,0,6,0.0,0,0.0,2008-06-12
2008,6,12,0,45,3,23,180,4.667128,-74.106056,1.0,0,0.0,1,0,3,1,-1,45.0,1,0,6,0.0,1,0.0,2008-06-12
2008,6,12,0,45,3,23,180,4.667128,-74.106056,1.0,0,0.0,1,0,3,14,-1,45.0,1,0,6,0.0,1,0.0,2008-06-12
2008,6,15,0,45,3,8,233,6.1429,-75.18417,1.0,0,0.0,1,0,3,1,-1,45.0,1,0,6,0.0,1,0.0,2008-06-15
2008,6,15,0,45,3,8,233,6.1429,-75.18417,1.0,0,0.0,1,0,3,1,-1,45.0,1,0,6,0.0,1,0.0,2008-06-15
2008,6,15,0,45,3,14,-1,1.334366,-74.841392,1.0,0,0.0,0,0,1,2,-1,45.0,1,0,5,1.0,-9,0.0,2008-06-15
2008,6,16,0,186,6,7,60,8.757816,80.487907,1.0,0,0.0,1,1,3,3,-1,186.0,0,0,6,13.0,-9,0.0,2008-06-16
2008,6,19,0,45,3,2,-1,9.52358,-75.23069,1.0,0,0.0,1,0,3,14,-1,45.0,1,0,6,0.0,-9,0.0,2008-06-19
2008,6,21,0,45,3,33,-1,8.63781,-72.73464,1.0,0,0.0,1,0,3,21,-1,45.0,1,0,6,0.0,1,0.0,2008-06-21
2008,6,26,0,186,6,7,-1,9.008889,80.064167,1.0,0,0.0,1,0,2,14,-1,186.0,0,0,5,1.0,-9,0.0,2008-06-26
2008,6,26,0,45,3,36,-1,4.43891,-75.23223,1.0,0,0.0,1,0,3,3,-1,45.0,1,0,6,1.0,-9,0.0,2008-06-26
2008,6,26,0,45,3,37,-1,5.20115,-75.868,3.0,0,0.0,1,0,7,19,-1,45.0,1,0,8,0.0,1,0.0,2008-06-26
2008,7,1,0,45,3,8,-1,6.19878,-75.09243,2.0,0,0.0,1,0,6,14,-1,45.0,1,0,5,0.0,0,1.0,2008-07-01
2008,7,11,0,186,6,17,-1,6.414225,81.334439,1.0,1,0.0,1,0,2,19,-1,186.0,0,0,5,4.0,-9,0.0,2008-07-11
2008,7,13,0,186,6,7,51,9.666399,80.020477,1.0,0,0.0,1,0,2,14,-1,186.0,0,0,5,1.0,-9,0.0,2008-07-13
2008,8,1,1,45,3,15,55,3.429344,-76.516037,1.0,0,0.0,1,0,6,1,-1,45.0,1,0,5,0.0,0,1.0,2008-08-01
2008,8,4,0,45,3,33,-1,7.894195,-72.503885,3.0,0,0.0,1,0,3,21,-1,45.0,1,0,6,0.0,1,0.0,2008-08-04
2008,8,6,0,45,3,23,180,4.667128,-74.106056,1.0,0,0.0,0,0,3,10,-1,45.0,1,0,6,0.0,0,0.0,2008-08-06
2008,8,9,0,45,3,23,180,4.667128,-74.106056,1.0,0,0.0,1,0,3,1,-1,45.0,1,0,6,0.0,1,0.0,2008-08-09
2008,8,10,0,45,3,20,250,2.93303,-75.285828,1.0,1,0.0,1,0,3,9,-1,45.0,1,0,6,0.0,1,0.0,2008-08-10
2008,8,14,0,45,3,8,-1,7.172043,-75.763873,1.0,0,0.0,1,0,3,14,-1,45.0,1,0,6,7.0,1,0.0,2008-08-14
2008,8,15,0,45,3,14,48,1.57036,-75.32731,1.0,1,0.0,0,0,3,4,-1,45.0,1,0,6,0.0,0,0.0,2008-08-15
2008,8,21,0,45,3,23,180,4.667128,-74.106056,1.0,0,0.0,1,0,3,1,-1,45.0,1,0,6,0.0,1,0.0,2008-08-21
2008,8,22,0,45,3,8,-1,6.295346,-75.028282,1.0,0,0.0,1,0,3,1,-1,45.0,1,0,6,1.0,1,0.0,2008-08-22
2008,8,29,0,186,6,0,19,7.733107,81.68882,1.0,0,0.0,1,0,3,22,-1,186.0,0,0,6,0.0,-9,0.0,2008-08-29
2008,9,1,0,45,3,15,55,3.429344,-76.516037,1.0,0,0.0,1,0,3,2,-1,45.0,1,0,6,5.0,1,0.0,2008-09-01
2008,9,5,0,45,3,30,23,2.243589,-77.010385,4.0,0,0.0,1,0,3,19,-1,45.0,1,0,6,0.0,1,0.0,2008-09-05
2008,9,10,0,186,6,6,157,6.830119,79.880083,1.0,0,0.0,1,0,3,19,-1,186.0,0,0,6,0.0,1,0.0,2008-09-10
2008,9,15,0,45,3,20,250,2.93303,-75.285828,1.0,0,0.0,1,0,3,2,-1,45.0,1,0,6,0.0,1,0.0,2008-09-15
2008,9,16,0,186,6,6,10,6.941837,79.861687,1.0,0,0.0,1,0,3,19,-1,186.0,0,0,6,0.0,1,0.0,2008-09-16
2008,9,17,0,45,3,23,180,4.667128,-74.106056,1.0,0,0.0,1,0,3,2,-1,45.0,1,0,6,0.0,1,0.0,2008-09-17
2008,9,18,0,45,3,18,-1,4.486133,-73.895119,1.0,0,0.0,1,0,3,19,-1,45.0,1,0,6,0.0,1,0.0,2008-09-18
2008,9,19,0,45,3,23,180,4.667128,-74.106056,1.0,0,1.0,0,0,7,19,-1,45.0,1,0,8,0.0,0,0.0,2008-09-19
2008,9,19,0,45,3,23,180,4.667128,-74.106056,1.0,0,1.0,0,0,7,19,-1,45.0,1,0,8,0.0,0,0.0,2008-09-19
2008,9,19,0,45,3,23,180,4.667128,-74.106056,1.0,0,1.0,0,0,7,19,-1,45.0,1,0,8,0.0,0,0.0,2008-09-19
2008,9,19,0,45,3,23,180,4.667128,-74.106056,1.0,0,1.0,1,0,7,19,-1,45.0,1,0,8,0.0,1,0.0,2008-09-19
2008,9,19,0,45,3,23,180,4.667128,-74.106056,1.0,0,1.0,1,0,7,19,-1,45.0,1,0,8,0.0,1,0.0,2008-09-19
2008,9,20,0,45,3,15,170,3.88182,-77.07042,1.0,0,0.0,1,0,3,2,-1,45.0,1,0,6,0.0,1,0.0,2008-09-20
2008,9,28,0,186,6,7,60,8.757816,80.487907,1.0,0,0.0,1,1,3,19,-1,186.0,0,0,6,2.0,-9,0.0,2008-09-28
2008,9,29,0,186,6,6,10,6.941837,79.861687,1.0,0,0.0,1,0,3,14,482,186.0,0,0,6,0.0,1,0.0,2008-09-29
2008,10,2,0,45,3,14,48,1.57036,-75.32731,1.0,0,0.0,1,0,3,14,-1,45.0,1,0,6,0.0,1,0.0,2008-10-02
2008,10,3,0,45,3,23,180,4.667128,-74.106056,1.0,0,0.0,1,0,3,1,-1,45.0,1,0,6,1.0,1,0.0,2008-10-03
2008,10,5,0,186,6,5,-1,8.675556,80.707778,1.0,0,0.0,1,0,3,19,-1,186.0,0,0,6,2.0,-9,0.0,2008-10-05
2008,10,12,0,45,3,20,250,2.998638,-75.30562,1.0,0,1.0,1,0,3,1,-1,45.0,1,0,6,0.0,1,0.0,2008-10-12
