iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid,attack_date
1989,9,7,0,362,8,12,-1,51.534471,7.685883,1.0,0,0.0,1,0,1,4,-1,362.0,0,0,5,1.0,0,0.0,1989-09-07
1989,9,7,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,6,15,-1,233.0,0,0,5,0.0,0,1.0,1989-09-07
1989,9,8,0,185,8,10,30,42.815372,-1.653616,1.0,0,0.0,0,0,3,1,-1,185.0,2,0,6,0.0,1,0.0,1989-09-08
1989,9,9,0,603,8,0,798,54.951082,-6.558998,1.0,0,0.0,1,0,1,14,-1,233.0,0,0,5,1.0,0,0.0,1989-09-09
1989,9,9,0,61,2,6,72,14.331414,-89.442393,1.0,0,0.0,1,0,1,2,-1,61.0,1,0,5,1.0,1,0.0,1989-09-09
1989,9,11,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,1,0,7,2,-1,185.0,2,0,8,0.0,1,0.0,1989-09-11
1989,9,11,0,185,8,41,-1,42.118119,2.764748,1.0,0,0.0,1,0,3,3,2876,185.0,2,0,6,0.0,1,0.0,1989-09-11
1989,9,11,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,3,4,-1,216.0,0,0,6,0.0,1,0.0,1989-09-11
1989,9,12,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,0,0,1,1,-1,185.0,2,0,6,1.0,0,0.0,1989-09-12
1989,9,12,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,0,0,1,1,-1,185.0,2,0,6,1.0,0,0.0,1989-09-12
1989,9,14,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,0,0,3,3,1182,233.0,0,0,6,0.0,1,0.0,1989-09-14
1989,9,14,0,603,8,0,553,54.713382,-6.216761,1.0,0,0.0,0,0,3,3,1182,233.0,0,0,6,0.0,1,0.0,1989-09-14
1989,9,14,0,185,8,3,-1,42.975677,-2.290072,1.0,0,0.0,1,0,3,19,-1,185.0,2,0,6,0.0,1,0.0,1989-09-14
1989,9,14,0,185,8,3,58,43.338233,-1.789272,1.0,0,0.0,1,0,3,19,-1,185.0,2,0,6,0.0,1,0.0,1989-09-14
1989,9,14,0,159,3,28,94,-13.152712,-74.218628,1.0,0,0.0,1,0,2,14,-1,159.0,3,0,5,6.0,1,0.0,1989-09-14
1989,9,15,0,159,3,57,-1,-13.066944,-75.804444,2.0,0,0.0,1,0,1,14,-1,159.0,3,0,5,2.0,0,0.0,1989-09-15
1989,9,15,0,61,2,21,184,13.949826,-88.146348,1.0,0,0.0,1,0,2,4,2237,61.0,1,0,5,2.0,1,0.0,1989-09-15
1989,9,15,0,61,2,19,821,13.879493,-89.01261,1.0,0,0.0,1,0,2,19,-1,61.0,1,0,8,0.0,1,0.0,1989-09-15
1989,9,15,0,61,2,13,336,14.050173,-88.837704,1.0,0,0.0,1,0,2,4,2237,61.0,1,0,5,4.0,1,0.0,1989-09-15
1989,9,16,0,603,8,0,371,54.536706,-6.70361,1.0,0,0.0,1,0,1,4,-1,216.0,0,0,5,1.0,0,0.0,1989-09-16
1989,9,16,0,159,3,31,481,-10.403488,-77.396721,1.0,0,0.0,1,0,1,14,-1,159.0,3,0,5,1.0,0,0.0,1989-09-16
1989,9,16,0,159,3,35,132,-11.967368,-76.978462,1.0,0,0.0,1,0,1,2,-1,159.0,3,0,5,2.0,1,0.0,1989-09-16
1989,9,18,0,603,8,0,244,54.208418,-5.891745,1.0,0,0.0,0,0,3,3,16,233.0,0,0,6,0.0,1,0.0,1989-09-18
1989,9,18,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,0,0,3,14,-1,233.0,0,0,6,0.0,1,0.0,1989-09-18
1989,9,18,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,1,0,7,1,2435,69.0,2,0,8,0.0,1,0.0,1989-09-18
1989,9,19,0,159,3,28,94,-13.152712,-74.218628,1.0,0,0.0,1,0,1,2,-1,159.0,3,0,5,1.0,0,0.0,1989-09-19
1989,9,19,0,159,3,32,-1,-10.888497,-75.287161,1.0,0,0.0,1,0,1,2,-1,159.0,3,0,5,1.0,0,0.0,1989-09-19
1989,9,19,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,0,0,1,2,-1,216.0,0,0,6,0.0,1,0.0,1989-09-19
