iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid,attack_date
1996,5,19,0,186,6,0,35,8.758981,80.984445,1.0,0,0.0,1,0,3,14,4,186.0,0,0,6,2.0,1,0.0,1996-05-19
1996,5,19,0,45,3,8,30,6.828333,-75.513056,2.0,0,0.0,1,0,3,1,39,45.0,1,0,6,1.0,1,0.0,1996-05-19
1996,5,23,0,186,6,0,36,7.716666,81.700188,3.0,0,0.0,1,0,3,4,40,186.0,0,0,6,0.0,1,0.0,1996-05-23
1996,5,23,0,186,6,0,37,9.659069,80.131693,1.0,0,0.0,1,0,3,4,41,186.0,0,0,6,0.0,1,0.0,1996-05-23
1996,5,23,0,186,6,7,38,9.7,80.316667,1.0,0,0.0,1,0,2,4,42,186.0,0,0,5,1.0,1,0.0,1996-05-23
1996,5,27,0,45,3,8,39,6.242026,-75.564766,1.0,0,0.0,1,0,3,4,43,45.0,1,0,6,1.0,1,0.0,1996-05-27
1996,5,28,0,186,6,0,40,9.703001,80.033931,1.0,0,0.0,1,0,3,20,9,186.0,0,0,6,4.0,1,0.0,1996-05-28
1996,5,31,0,186,6,0,9,7.529372,81.794609,1.0,1,0.0,1,0,2,3,44,186.0,0,0,5,4.0,1,0.0,1996-05-31
1996,5,31,0,186,6,7,41,9.706066,80.05958,1.0,0,0.0,1,0,2,4,45,186.0,0,0,5,1.0,1,0.0,1996-05-31
1996,5,31,0,186,6,0,0,7.414383,81.830633,1.0,0,0.0,1,0,2,19,46,186.0,0,0,8,0.0,1,0.0,1996-05-31
1996,6,2,0,186,6,0,42,9.745064,80.105822,1.0,0,0.0,1,0,3,14,47,186.0,0,0,6,8.0,1,0.0,1996-06-02
1996,6,7,0,186,6,5,43,7.946435,81.247846,1.0,1,0.0,1,0,2,3,48,186.0,0,0,5,11.0,1,0.0,1996-06-07
1996,6,10,0,186,6,3,44,8.272958,79.842354,2.0,0,0.0,1,0,2,14,4,186.0,0,0,9,14.0,1,0.0,1996-06-10
1996,6,11,0,186,6,0,45,9.733889,79.874167,1.0,0,0.0,1,0,3,4,49,186.0,0,0,6,2.0,1,0.0,1996-06-11
1996,6,13,0,186,6,6,10,6.941837,79.861687,1.0,0,0.0,0,0,3,21,50,186.0,0,0,6,0.0,1,0.0,1996-06-13
1996,6,15,0,186,6,16,46,6.279678,81.401428,1.0,1,0.0,1,0,7,14,51,186.0,0,0,8,0.0,1,0.0,1996-06-15
1996,6,18,0,186,6,17,47,6.954722,81.488889,2.0,0,0.0,1,0,3,2,52,186.0,0,0,6,6.0,1,0.0,1996-06-18
1996,6,20,0,45,3,14,48,1.57036,-75.32731,1.0,0,0.0,1,0,1,2,53,45.0,1,0,5,2.0,0,0.0,1996-06-20
1996,6,21,0,186,6,7,49,9.267091,80.814248,1.0,0,0.0,1,0,1,14,54,186.0,0,0,5,1.0,0,0.0,1996-06-21
1996,6,24,0,186,6,7,50,8.404581,81.312434,1.0,0,0.0,1,0,1,4,55,186.0,0,0,5,2.0,0,0.0,1996-06-24
1996,7,1,0,186,6,17,47,6.954722,81.488889,2.0,0,0.0,1,0,3,4,56,186.0,0,0,6,64.0,1,0.0,1996-07-01
1996,7,4,0,186,6,7,51,9.666399,80.020477,1.0,0,0.0,0,1,1,2,57,186.0,0,0,6,37.0,0,0.0,1996-07-04
1996,7,7,0,186,6,5,52,8.345185,80.388133,3.0,0,0.0,1,0,3,19,58,186.0,0,0,6,0.0,1,0.0,1996-07-07
1996,7,7,0,186,6,7,53,9.086163,79.818989,1.0,0,0.0,1,0,2,3,59,186.0,0,0,5,1.0,1,0.0,1996-07-07
1996,7,9,0,45,3,18,54,4.330804,-73.86313,1.0,0,0.0,1,0,3,14,35,45.0,1,0,6,2.0,1,0.0,1996-07-09
1996,7,19,0,45,3,15,55,3.429344,-76.516037,1.0,0,0.0,1,0,3,20,9,45.0,1,0,6,2.0,1,0.0,1996-07-19
1996,7,19,0,45,3,15,55,3.429344,-76.516037,1.0,0,1.0,1,0,3,20,9,45.0,1,0,6,0.0,1,0.0,1996-07-19
1996,7,19,0,45,3,15,55,3.429344,-76.516037,1.0,0,1.0,1,0,3,20,9,45.0,1,0,6,0.0,1,0.0,1996-07-19
1996,7,24,0,186,6,6,56,6.855948,79.862968,1.0,0,0.0,1,0,3,19,60,186.0,0,0,6,61.0,1,0.0,1996-07-24
1996,8,9,0,186,6,0,2,8.577826,81.218719,1.0,1,0.0,1,0,3,11,61,160.0,0,0,6,0.0,1,0.0,1996-08-09
1996,8,11,0,186,6,0,57,7.921328,81.52467,1.0,0,0.0,1,0,2,2,62,186.0,0,0,5,0.0,1,0.0,1996-08-11
1996,8,12,0,186,6,0,31,7.821533,81.550106,1.0,0,0.0,1,0,2,19,63,186.0,0,0,5,0.0,1,0.0,1996-08-12
1996,8,21,0,45,3,8,27,7.882318,-76.630626,1.0,0,0.0,1,0,2,14,35,45.0,1,0,9,1.0,1,0.0,1996-08-21
1996,8,21,0,45,3,19,23,2.043924,-72.331113,4.0,0,0.0,1,0,2,4,64,45.0,1,0,5,5.0,1,0.0,1996-08-21
1996,8,25,0,186,6,7,58,8.980118,79.912462,1.0,0,0.0,1,0,1,4,65,186.0,0,0,5,1.0,0,0.0,1996-08-25
1996,8,25,0,186,6,0,59,7.716666,81.700188,3.0,0,0.0,1,0,2,3,66,186.0,0,0,5,1.0,1,0.0,1996-08-25
1996,8,27,0,186,6,7,60,8.757816,80.487907,1.0,0,0.0,1,0,3,3,67,186.0,0,0,6,2.0,1,0.0,1996-08-27
1996,8,27,0,45,3,8,61,7.02104,-75.90933,1.0,0,0.0,1,0,3,14,35,45.0,1,0,6,0.0,1,0.0,1996-08-27
1996,8,29,0,186,6,6,62,6.725196,79.918392,1.0,0,0.0,1,0,2,3,28,186.0,0,0,5,29.0,1,0.0,1996-08-29
1996,9,2,0,186,6,0,63,7.689011,81.72947,1.0,0,0.0,0,0,3,3,14,186.0,0,0,6,0.0,1,0.0,1996-09-02
1996,9,3,0,186,6,10,20,7.775413,81.606247,1.0,0,0.0,0,0,3,1,68,186.0,0,0,6,0.0,1,0.0,1996-09-03
1996,9,4,0,45,3,2,23,9.142038,-75.061115,4.0,0,0.0,1,0,2,1,69,45.0,1,0,8,0.0,1,0.0,1996-09-04
1996,9,7,0,45,3,12,64,0.962302,-77.732459,1.0,1,0.0,1,0,3,21,70,45.0,1,0,6,0.0,1,0.0,1996-09-07
1996,9,10,0,186,6,10,65,9.8,80.15,2.0,0,0.0,1,0,3,3,71,186.0,0,0,6,0.0,1,0.0,1996-09-10
1996,9,10,0,186,6,7,66,6.707215,80.878325,3.0,0,0.0,1,0,3,4,55,186.0,0,0,6,1.0,1,0.0,1996-09-10
1996,9,12,0,186,6,0,67,7.301756,81.67473,1.0,0,0.0,1,0,3,19,72,186.0,0,0,5,11.0,1,0.0,1996-09-12
1996,9,19,0,186,6,5,68,8.2,80.483333,1.0,0,0.0,1,0,2,14,73,186.0,0,0,5,40.0,1,0.0,1996-09-19
1996,9,25,0,186,6,7,69,9.66123,80.02558,3.0,0,0.0,1,0,3,4,74,186.0,0,0,6,15.0,1,0.0,1996-09-25
1996,9,27,0,186,6,7,70,9.380289,80.377,1.0,0,0.0,1,0,3,16,75,186.0,0,0,6,0.0,1,0.0,1996-09-27
1996,9,30,0,186,6,0,71,9.677798,80.196466,1.0,0,0.0,1,0,3,3,76,186.0,0,0,6,4.0,1,0.0,1996-09-30
1996,9,30,0,186,6,7,51,9.666399,80.020477,1.0,0,0.0,1,0,3,4,77,186.0,0,0,6,7.0,1,0.0,1996-09-30
1996,9,30,0,186,6,6,72,7.06291,80.035856,1.0,0,0.0,1,0,3,19,78,186.0,0,0,6,0.0,1,0.0,1996-09-30
1996,9,30,0,186,6,7,73,7.924677,81.544937,1.0,0,0.0,1,0,2,3,79,186.0,0,0,5,0.0,1,0.0,1996-09-30
1996,10,2,0,186,6,7,58,8.980118,79.912462,1.0,1,0.0,1,0,2,21,80,186.0,0,0,5,5.0,1,0.0,1996-10-02
1996,10,5,0,45,3,18,23,5.026003,-74.030012,4.0,0,0.0,1,0,2,2,81,45.0,1,0,5,1.0,1,0.0,1996-10-05
1996,10,14,0,186,6,7,51,9.666399,80.020477,1.0,0,0.0,1,0,1,20,82,186.0,0,0,5,1.0,0,0.0,1996-10-14
1996,10,19,0,186,6,0,74,8.497948,81.184081,1.0,0,0.0,0,0,3,16,0,186.0,0,0,6,1.0,1,0.0,1996-10-19
1996,10,19,0,45,3,8,75,6.4726,-75.54251,1.0,0,0.0,1,0,3,19,83,45.0,1,0,6,0.0,1,0.0,1996-10-19
1996,10,20,0,45,3,20,23,2.535935,-75.52767,4.0,0,0.0,1,0,3,4,84,45.0,1,0,6,4.0,1,0.0,1996-10-20
1996,10,21,0,186,6,3,76,7.421513,80.476452,1.0,0,0.0,0,0,2,4,85,186.0,0,0,5,0.0,1,0.0,1996-10-21
1996,10,22,0,45,3,8,27,7.882318,-76.630626,1.0,0,1.0,1,0,2,2,86,45.0,1,0,5,3.0,1,0.0,1996-10-22
1996,10,22,0,45,3,8,27,7.882318,-76.630626,1.0,0,1.0,1,0,2,2,86,45.0,1,0,5,3.0,1,0.0,1996-10-22
1996,10,26,0,186,6,0,2,8.577826,81.218719,1.0,1,0.0,1,1,3,4,87,186.0,0,0,6,12.0,1,0.0,1996-10-26
1996,10,30,0,186,6,0,77,7.945898,81.52227,1.0,0,0.0,1,0,3,19,88,186.0,0,0,6,0.0,1,0.0,1996-10-30
1996,11,12,0,45,3,2,78,9.30535,-75.3978,3.0,0,0.0,1,0,2,1,89,45.0,1,0,5,4.0,1,0.0,1996-11-12
1996,11,20,0,186,6,0,79,9.68219,80.220985,1.0,0,0.0,1,0,3,4,90,186.0,0,0,6,2.0,1,0.0,1996-11-20
1996,11,21,0,186,6,0,80,8.351263,81.006993,1.0,0,0.0,1,0,3,4,91,186.0,0,0,6,1.0,1,0.0,1996-11-21
1996,11,23,0,186,6,0,81,8.5922,81.196796,3.0,0,0.0,1,0,3,4,92,186.0,0,0,6,0.0,1,0.0,1996-11-23
1996,11,25,0,186,6,0,81,8.5922,81.196796,3.0,0,0.0,1,1,3,3,67,186.0,0,0,6,1.0,1,0.0,1996-11-25
1996,11,28,0,45,3,21,82,10.47692,-73.25049,1.0,0,0.0,1,0,3,2,93,45.0,1,0,6,0.0,1,0.0,1996-11-28
1996,12,1,0,186,6,0,19,7.733107,81.68882,1.0,0,0.0,1,0,2,3,38,186.0,0,0,5,1.0,1,0.0,1996-12-01
1996,12,1,0,186,6,0,59,7.716666,81.700188,3.0,0,0.0,1,0,3,15,94,186.0,0,0,6,2.0,1,0.0,1996-12-01
1996,12,2,0,186,6,0,83,7.86778,81.510266,2.0,0,0.0,1,0,2,14,95,186.0,0,0,5,2.0,1,0.0,1996-12-02
1996,12,4,0,45,3,8,84,6.31609,-76.13397,1.0,0,0.0,1,0,2,3,96,45.0,1,0,5,4.0,1,0.0,1996-12-04
1996,12,17,0,186,6,0,85,7.377078,81.841562,1.0,0,0.0,1,1,1,3,97,186.0,0,0,6,2.0,1,0.0,1996-12-17
1996,12,17,0,186,6,7,14,8.964041,80.787941,1.0,0,0.0,1,0,3,4,55,186.0,0,0,6,7.0,1,0.0,1996-12-17
1996,12,17,0,45,3,8,86,7.99221,-76.63719,1.0,0,0.0,1,0,3,1,98,45.0,1,0,6,5.0,1,0.0,1996-12-17
1996,12,18,0,186,6,0,59,7.716666,81.700188,3.0,0,0.0,1,0,1,17,99,186.0,0,0,5,1.0,0,0.0,1996-12-18
1996,12,20,0,186,6,17,23,6.842761,81.339941,4.0,0,0.0,1,0,3,4,100,186.0,0,0,6,10.0,1,0.0,1996-12-20
1996,12,21,0,186,6,7,87,9.82486,80.236347,1.0,0,0.0,1,0,3,4,55,186.0,0,0,6,2.0,1,0.0,1996-12-21
1996,12,29,0,186,6,7,69,9.66123,80.02558,3.0,0,0.0,1,0,3,4,101,186.0,0,0,6,5.0,1,0.0,1996-12-29
1997,1,4,0,186,6,0,59,7.716666,81.700188,3.0,0,0.0,1,0,3,4,40,186.0,0,0,6,2.0,1,0.0,1997-01-04
1997,1,4,0,186,6,0,59,7.716666,81.700188,3.0,0,0.0,1,0,3,4,102,186.0,0,0,6,0.0,1,0.0,1997-01-04
1997,1,12,0,186,6,0,88,9.6525,80.204444,1.0,0,0.0,1,0,3,4,103,186.0,0,0,6,8.0,1,0.0,1997-01-12
1997,1,18,0,186,6,5,89,8.641085,80.669598,1.0,0,0.0,1,0,3,3,16,186.0,0,0,6,22.0,1,0.0,1997-01-18
1997,1,27,0,186,6,5,43,7.946435,81.247846,1.0,1,0.0,1,0,3,4,65,186.0,0,0,6,1.0,1,0.0,1997-01-27
1997,1,28,0,186,6,5,43,7.946435,81.247846,1.0,0,0.0,1,0,3,20,9,186.0,0,0,6,6.0,1,0.0,1997-01-28
1997,1,29,0,186,6,7,69,9.66123,80.02558,3.0,0,0.0,1,0,3,4,55,186.0,0,0,6,8.0,1,0.0,1997-01-29
1997,2,9,0,186,6,0,90,7.915712,81.521285,1.0,0,0.0,1,0,2,3,104,186.0,0,0,5,1.0,0,0.0,1997-02-09
1997,2,11,0,186,6,0,90,7.915712,81.521285,1.0,0,0.0,1,0,3,14,105,186.0,0,0,6,2.0,1,0.0,1997-02-11
1997,2,24,0,186,6,0,91,8.81342,80.546623,1.0,0,0.0,1,0,2,14,106,186.0,0,0,5,1.0,1,0.0,1997-02-24
1997,2,27,0,45,3,18,92,4.491367,-74.260486,1.0,0,0.0,0,0,2,3,107,45.0,1,0,5,5.0,1,0.0,1997-02-27
1997,3,3,0,186,6,22,93,6.973857,80.767053,1.0,1,0.0,0,0,1,2,108,186.0,0,0,6,1.0,0,0.0,1997-03-03
1997,3,5,0,186,6,7,94,8.541447,81.192318,1.0,0,0.0,1,0,3,4,109,186.0,0,0,6,5.0,1,0.0,1997-03-05
1997,3,9,0,45,3,8,86,7.99221,-76.63719,1.0,0,0.0,1,0,2,14,35,45.0,1,0,5,9.0,1,0.0,1997-03-09
1997,3,15,0,186,6,10,51,9.666399,80.020477,1.0,1,0.0,1,0,3,19,63,186.0,0,0,6,4.0,1,0.0,1997-03-15
1997,3,17,0,186,6,7,60,8.757816,80.487907,1.0,0,0.0,1,0,3,3,110,186.0,0,0,6,0.0,1,0.0,1997-03-17
1997,3,24,0,186,6,7,95,9.267091,80.814248,3.0,0,0.0,1,1,3,4,111,186.0,0,0,6,81.0,1,0.0,1997-03-24
1997,4,14,0,45,3,8,39,6.242026,-75.564766,1.0,0,0.0,1,0,3,17,112,45.0,1,0,6,1.0,1,0.0,1997-04-14
1997,4,21,0,186,6,0,57,7.921328,81.52467,1.0,0,0.0,1,0,2,3,113,186.0,0,0,5,1.0,0,0.0,1997-04-21
1997,4,21,0,45,3,23,96,4.5981,-74.07603,3.0,0,0.0,0,0,3,4,100,45.0,1,0,6,1.0,1,0.0,1997-04-21
1997,4,29,0,186,6,7,60,8.757816,80.487907,1.0,0,0.0,1,0,1,4,114,186.0,0,0,5,1.0,0,0.0,1997-04-29
1997,6,3,0,186,6,10,97,9.795275,79.989203,1.0,0,0.0,1,0,3,20,34,186.0,0,0,6,5.0,1,0.0,1997-06-03
1997,6,6,0,45,3,12,98,1.67155,-78.14099,1.0,0,0.0,1,0,3,3,115,45.0,1,0,6,4.0,1,0.0,1997-06-06
1997,6,6,0,45,3,18,99,4.54939,-74.53601,1.0,0,0.0,1,0,2,14,116,45.0,1,0,5,4.0,1,0.0,1997-06-06
1997,6,10,0,186,6,7,60,8.757816,80.487907,1.0,0,0.0,1,0,3,14,35,186.0,0,0,6,3.0,1,0.0,1997-06-10
1997,6,12,0,45,3,8,100,6.34053,-75.562227,1.0,0,0.0,1,0,1,14,82,45.0,1,0,5,1.0,0,0.0,1997-06-12
1997,6,16,0,186,6,0,23,8.885503,80.276733,4.0,0,0.0,1,0,3,14,117,186.0,0,0,6,0.0,1,0.0,1997-06-16
1997,6,24,0,45,3,8,39,6.242026,-75.564766,1.0,0,0.0,1,0,3,20,34,45.0,1,0,6,0.0,1,0.0,1997-06-24
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,4,0,45,3,8,27,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,63,45.0,1,0,8,0.0,1,0.0,1997-07-04
1997,7,5,0,186,6,0,2,8.577826,81.218719,1.0,0,0.0,1,0,3,17,118,186.0,0,0,6,5.0,1,0.0,1997-07-05
1997,7,13,0,186,6,22,101,7.544444,80.696389,1.0,0,0.0,1,0,2,3,16,186.0,0,0,5,3.0,1,0.0,1997-07-13
1997,7,20,0,186,6,0,2,8.577826,81.218719,1.0,1,0.0,1,0,2,2,119,186.0,0,0,5,6.0,1,0.0,1997-07-20
1997,7,25,0,45,3,8,102,6.04278,-74.99493,1.0,0,0.0,1,0,1,14,120,45.0,1,0,5,8.0,0,0.0,1997-07-25
1997,8,6,0,45,3,8,103,6.74951,-76.02458,1.0,0,0.0,1,0,1,14,121,45.0,1,0,9,1.0,0,0.0,1997-08-06
1997,8,10,0,45,3,24,104,10.63213,-74.92172,1.0,0,0.0,1,0,1,3,113,45.0,1,0,5,1.0,0,0.0,1997-08-10
1997,8,11,0,45,3,25,105,7.027345,-71.428555,1.0,0,0.0,1,0,2,1,122,45.0,1,0,5,0.0,1,0.0,1997-08-11
1997,8,11,0,45,3,18,106,5.01126,-74.470196,1.0,0,0.0,1,0,1,2,123,45.0,1,0,5,3.0,0,0.0,1997-08-11
1997,8,15,0,45,3,8,107,6.1876,-74.99429,3.0,0,0.0,1,0,2,2,124,45.0,1,0,5,1.0,1,0.0,1997-08-15
1997,8,27,0,45,3,15,108,3.68415,-76.31235,3.0,0,0.0,1,0,3,3,125,45.0,1,0,6,1.0,1,0.0,1997-08-27
1997,8,31,0,45,3,26,109,0.342871,-76.909656,1.0,0,0.0,1,0,2,14,35,45.0,1,0,5,24.0,1,0.0,1997-08-31
1997,9,3,1,45,3,8,110,6.23384,-75.1617,1.0,0,0.0,1,0,5,21,126,45.0,1,0,6,0.0,1,1.0,1997-09-03
