iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid,attack_date
1980,1,1,0,603,8,0,0,54.253718,-7.44106,1.0,0,0.0,1,0,3,1,0,233.0,0,0,6,0.0,1,0.0,1980-01-01
1980,1,1,0,603,8,0,1,54.787715,-6.492314,4.0,0,0.0,0,0,3,14,1,233.0,0,0,6,0.0,0,0.0,1980-01-01
1980,1,1,0,603,8,0,2,54.293235,-6.842351,1.0,0,0.0,1,0,3,4,2,233.0,0,0,6,0.0,1,0.0,1980-01-01
1980,1,2,0,603,8,0,3,54.347539,-6.656108,1.0,0,0.0,1,0,2,4,3,233.0,0,0,5,1.0,0,0.0,1980-01-02
1980,1,3,0,603,8,0,4,54.184008,-7.360209,1.0,0,0.0,1,0,1,3,4,233.0,0,0,5,1.0,0,0.0,1980-01-03
1980,1,4,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,5,10,5,61.0,1,0,5,0.0,1,0.0,1980-01-04
1980,1,4,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,5,10,5,61.0,1,0,5,0.0,1,0.0,1980-01-04
1980,1,4,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,5,10,5,61.0,1,0,5,0.0,1,0.0,1980-01-04
1980,1,4,0,61,2,2,6,13.718889,-89.724167,1.0,0,0.0,1,0,5,10,5,61.0,1,0,5,0.0,1,0.0,1980-01-04
1980,1,4,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,2,4,6,61.0,1,0,5,4.0,1,0.0,1980-01-04
1980,1,5,0,185,8,3,7,43.297222,-2.991667,1.0,0,0.0,1,0,1,1,7,185.0,2,0,5,1.0,0,0.0,1980-01-05
1980,1,7,0,603,8,0,8,54.255696,-5.948804,1.0,0,0.0,1,0,3,3,8,233.0,0,0,6,3.0,1,0.0,1980-01-07
1980,1,10,0,185,8,3,9,42.84964,-2.692359,1.0,0,0.0,1,0,1,3,9,185.0,2,0,5,1.0,0,0.0,1980-01-10
1980,1,12,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,10,216.0,0,0,5,1.0,0,0.0,1980-01-12
1980,1,14,0,185,8,3,11,43.130387,-2.542155,1.0,0,0.0,1,0,1,3,11,185.0,2,0,5,1.0,0,0.0,1980-01-14
1980,1,14,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,2,7,12,83.0,1,0,5,0.0,1,0.0,1980-01-14
1980,1,14,0,61,2,4,12,13.841095,-88.832936,1.0,0,0.0,1,0,2,14,13,61.0,1,0,5,0.0,1,0.0,1980-01-14
1980,1,14,0,61,2,5,13,13.433333,-89.116667,1.0,0,0.0,1,0,2,14,14,61.0,1,0,5,0.0,1,0.0,1980-01-14
1980,1,14,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,2,14,15,61.0,1,0,5,1.0,1,0.0,1980-01-14
1980,1,15,0,603,8,0,14,54.081638,-6.448779,1.0,0,0.0,1,0,3,3,16,233.0,0,0,6,0.0,1,0.0,1980-01-15
1980,1,15,0,603,8,0,15,54.414416,-6.976641,1.0,0,0.0,1,0,3,2,17,233.0,0,0,6,0.0,1,0.0,1980-01-15
1980,1,15,0,603,8,0,3,54.347539,-6.656108,1.0,0,0.0,1,0,3,2,18,233.0,0,0,6,0.0,1,0.0,1980-01-15
1980,1,15,0,603,8,0,14,54.081638,-6.448779,1.0,0,0.0,1,0,3,3,19,233.0,0,0,6,0.0,1,0.0,1980-01-15
1980,1,15,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,3,1,20,233.0,0,0,6,0.0,1,0.0,1980-01-15
1980,1,15,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,3,1,20,233.0,0,0,6,0.0,1,0.0,1980-01-15
1980,1,15,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,1,0,2,1,21,185.0,2,0,5,0.0,1,0.0,1980-01-15
1980,1,15,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,1,0,2,1,22,185.0,2,0,5,0.0,1,0.0,1980-01-15
1980,1,15,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,1,0,2,1,23,185.0,2,0,5,0.0,1,0.0,1980-01-15
1980,1,17,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,3,2,24,61.0,1,0,6,0.0,1,0.0,1980-01-17
1980,1,17,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,0,0,3,19,25,216.0,0,0,6,0.0,0,0.0,1980-01-17
1980,1,17,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,7,19,25,216.0,0,0,8,3.0,1,0.0,1980-01-17
1980,1,19,0,603,8,0,17,55.011562,-7.312045,1.0,0,0.0,1,0,1,3,26,233.0,0,0,5,1.0,0,0.0,1980-01-19
1980,1,19,0,185,8,3,18,43.34872,-3.010091,1.0,0,0.0,1,0,1,14,27,185.0,2,0,5,1.0,0,0.0,1980-01-19
1980,1,20,0,603,8,0,17,55.011562,-7.312045,1.0,0,0.0,1,0,1,3,26,233.0,0,0,5,1.0,0,0.0,1980-01-20
1980,1,20,0,185,8,3,19,43.270604,-2.497155,1.0,0,0.0,0,0,1,14,28,185.0,2,0,5,0.0,0,0.0,1980-01-20
1980,1,21,0,185,8,3,20,43.066466,-2.489145,1.0,0,0.0,0,0,1,1,29,185.0,2,0,5,0.0,0,0.0,1980-01-21
1980,1,22,0,61,2,4,21,13.85077,-88.90406,1.0,0,0.0,1,0,1,2,30,61.0,1,0,5,1.0,0,0.0,1980-01-22
1980,1,23,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,2,3,31,61.0,1,0,5,4.0,1,0.0,1980-01-23
1980,1,23,0,185,8,3,7,43.297222,-2.991667,1.0,0,0.0,1,0,6,1,32,185.0,2,0,5,1.0,0,1.0,1980-01-23
1980,1,25,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,1,4,33,61.0,1,0,5,1.0,0,0.0,1980-01-25
1980,1,25,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,2,3,34,61.0,1,0,5,2.0,0,0.0,1980-01-25
1980,1,25,0,185,8,3,22,43.118217,-2.413358,1.0,0,0.0,1,0,1,14,35,185.0,2,0,5,1.0,0,0.0,1980-01-25
1980,1,26,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,5,4,36,216.0,0,0,5,1.0,1,1.0,1980-01-26
1980,1,26,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,2,4,37,216.0,0,0,5,1.0,0,0.0,1980-01-26
1980,1,27,0,61,2,6,23,13.926371,-89.502589,1.0,0,0.0,1,0,2,14,38,61.0,1,0,5,20.0,1,1.0,1980-01-27
1980,1,27,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,1,0,2,3,39,185.0,2,0,5,1.0,1,0.0,1980-01-27
1980,1,29,0,61,2,7,24,13.702621,-88.727772,1.0,0,0.0,1,0,2,14,40,61.0,1,0,5,3.0,1,1.0,1980-01-29
1980,1,30,0,61,2,8,25,13.491242,-88.173134,1.0,0,0.0,1,0,1,17,41,61.0,1,0,5,1.0,0,0.0,1980-01-30
1980,1,31,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,7,1,42,216.0,0,0,8,0.0,1,0.0,1980-01-31
1980,2,1,0,185,8,3,16,43.258434,-2.921819,1.0,0,0.0,1,0,3,3,43,185.0,2,0,6,6.0,1,0.0,1980-02-01
1980,2,3,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,2,20,44,216.0,0,0,5,1.0,0,0.0,1980-02-03
1980,2,3,0,603,8,0,0,54.253718,-7.44106,1.0,0,0.0,1,0,1,4,45,233.0,0,0,5,1.0,0,0.0,1980-02-03
1980,2,4,0,603,8,0,17,55.011562,-7.312045,1.0,0,0.0,1,0,3,14,46,233.0,0,0,6,0.0,1,0.0,1980-02-04
1980,2,4,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,7,1,47,216.0,0,0,8,0.0,1,0.0,1980-02-04
1980,2,5,0,603,8,0,17,55.011562,-7.312045,1.0,0,0.0,1,0,3,1,48,233.0,0,0,6,0.0,1,0.0,1980-02-05
1980,2,5,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,49,216.0,0,0,5,1.0,0,0.0,1980-02-05
1980,2,7,0,61,2,9,26,13.344322,-88.437463,1.0,0,0.0,1,0,7,19,50,61.0,1,0,8,0.0,1,0.0,1980-02-07
1980,2,8,0,185,8,3,27,43.32412,-1.929857,1.0,0,0.0,1,0,1,4,51,185.0,2,0,5,1.0,0,0.0,1980-02-08
1980,2,8,0,185,8,3,28,43.090476,-2.31322,1.0,0,0.0,1,0,2,2,52,185.0,2,0,5,0.0,1,0.0,1980-02-08
1980,2,11,0,603,8,0,29,54.238631,-7.170908,1.0,0,0.0,1,0,3,3,53,233.0,0,0,6,2.0,1,0.0,1980-02-11
1980,2,13,0,185,8,10,30,42.815372,-1.653616,1.0,0,0.0,0,0,1,4,54,185.0,2,0,5,0.0,0,0.0,1980-02-13
1980,2,14,0,83,2,11,31,14.622869,-90.529068,1.0,0,0.0,1,0,2,7,55,61.0,1,0,5,0.0,1,0.0,1980-02-14
1980,2,15,0,603,8,0,17,55.011562,-7.312045,1.0,0,0.0,1,0,7,1,56,216.0,0,0,8,0.0,1,0.0,1980-02-15
1980,2,15,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,0,0,3,14,57,216.0,0,0,6,0.0,0,0.0,1980-02-15
1980,2,15,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,3,1,58,216.0,0,0,6,0.0,1,0.0,1980-02-15
1980,2,15,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,0,0,1,4,59,216.0,0,0,5,0.0,0,0.0,1980-02-15
1980,2,16,0,362,8,12,32,52.023062,8.533072,1.0,0,0.0,1,0,1,4,60,216.0,0,0,5,1.0,0,0.0,1980-02-16
1980,2,16,0,185,8,3,33,43.291618,-1.977903,1.0,0,0.0,1,0,1,1,61,185.0,2,0,5,1.0,0,0.0,1980-02-16
1980,2,18,0,61,2,13,34,14.023538,-88.882685,1.0,0,0.0,1,0,1,2,62,61.0,1,0,5,4.0,0,0.0,1980-02-18
1980,2,18,0,61,2,7,35,13.755754,-88.73273,1.0,0,0.0,1,0,1,2,63,61.0,1,0,5,4.0,0,0.0,1980-02-18
1980,2,18,0,61,2,13,34,14.023538,-88.882685,1.0,0,0.0,1,0,2,14,64,61.0,1,0,5,1.0,1,1.0,1980-02-18
1980,2,20,0,185,8,3,33,43.291618,-1.977903,1.0,0,0.0,1,0,1,4,65,185.0,2,0,5,1.0,0,0.0,1980-02-20
1980,2,21,0,185,8,14,36,40.465595,-3.696263,1.0,0,0.0,1,0,3,2,66,185.0,2,0,6,0.0,1,0.0,1980-02-21
1980,2,21,0,61,2,6,37,13.986667,-89.681111,1.0,0,0.0,1,0,2,3,67,61.0,1,0,5,1.0,1,0.0,1980-02-21
1980,2,26,0,61,2,2,38,13.717868,-89.798253,1.0,0,0.0,1,0,2,3,68,61.0,1,0,5,15.0,1,0.0,1980-02-26
1980,3,1,0,603,8,0,10,54.607712,-5.95621,1.0,0,0.0,1,0,3,19,69,233.0,0,0,6,0.0,1,0.0,1980-03-01
1980,3,2,0,362,8,12,39,51.964711,7.628498,1.0,0,0.0,1,0,2,4,70,216.0,0,0,5,1.0,1,0.0,1980-03-02
1980,3,3,0,61,2,1,5,13.69288,-89.199161,1.0,0,0.0,1,0,3,4,71,61.0,1,0,5,9.0,1,0.0,1980-03-03
